ID,Player,Alignment,Faction Outcome,First Hit,Last Hit,# of Hits,"Death/
 Survival",Inactive,GM,Mod,Spec,Game Type,Game #,,Broken,Role,,,,,,,,
4693,Abstrusity,E,L,6,6,1,L,,,,,MR,40,MR40,,,,,,,,,,
4694,shanerockes,G,W,1,1,1,E,,,,,MR,40,MR40,,,,,,,,,,
4695,Sart,G,W,3,3,1,E,,,,,MR,40,MR40,,,,,,,,,,
4696,Arraenae,,,,,,,,,,Y,MR,40,MR40,,Spec,,,,,,,,
4697,Young Bard,,,,,,,,,,Y,MR,40,MR40,,Spec,,,,,,,,
4698,DeTess,,,,,,,,Y,,,LG,63,LG63,,GM,,,,,,,,
4699,Araris Valerian,,,,,,,,Y,,,LG,63,LG63,,GM,,,,,,,,
4700,Kynedath,G,L,1,1,1,E,,,,,LG,63,LG63,,,,,,,,,,
4701,xinoehp512,G,L,6,6,1,L,,,,,LG,63,LG63,,,,,,,,,,
4702,Butt Ad Venture,E,W,2,2,1,L,,,,,LG,63,LG63,,,,,,,,,,
4703,Elkanah,G,L,5,5,1,E,,,,,LG,63,LG63,,,,,,,,,,
4704,Coda,G,L,7,7,1,L,,,,,LG,63,LG63,,,,,,,,,,
4705,Alvron,G,L,7,7,1,E,,,,,LG,63,LG63,,,,,,,,,,
4706,Rathmaskal,E,W,,,0,S,,,,,LG,63,LG63,,,,,,,,,,
4707,shanerockes,E,W,5,5,1,L,,,,,LG,63,LG63,,,,,,,,,,
4708,The_God_King,G,L,3,3,1,E,,,,,LG,63,LG63,,,,,,,,,,
4709,Elandera,E,W,3,3,1,L,,,,,LG,63,LG63,,,,,,,,,,
4710,Kidpen,G,L,4,4,1,E,,,,,LG,63,LG63,,,,,,,,,,
4711,Young Bard,G,L,4,4,1,L,,,,,LG,63,LG63,,,,,,,,,,
4712,Abstrusity,G,L,8,8,1,L,,,,,LG,63,LG63,,,,,,,,,,
4713,Zillah,G,L,6,6,1,E,,,,,LG,63,LG63,,,,,,,,,,
4714,EXPERIENCE,G,L,1,1,1,L,,,,,LG,63,LG63,,,,,,,,,,
4715,Elkanah,,,,,,,,Y,,,QF,43,QF43,,GM,,,,,,,,
4716,EXPERIENCE,G,L,7,7,1,L,,,,,QF,43,QF43,,,,,,,,,,
4717,Elandera,G,L,6,6,1,L,,,,,QF,43,QF43,,,,,,,,,,
4718,xinoehp512,G,L,1,1,1,E,,,,,QF,43,QF43,,,,,,,,,,
4719,Ironfire,G,L,5,5,1,E,,,,,QF,43,QF43,,,,,,,,,,
4720,Devotary of Spontaneity,G,L,2,2,1,E,,,,,QF,43,QF43,,,,,,,,,,
4721,Zillah,G,L,7,7,1,E,,,,,QF,43,QF43,,,,,,,,,,
4722,Kynedath,E,W,,,0,S,,,,,QF,43,QF43,,,,,,,,,,
4723,The_God_King,E,W,4,4,1,L,,,,,QF,43,QF43,,,,,,,,,,
4724,shanerockes,G,L,3,3,1,?,,,,,QF,43,QF43,,,,,,,,,,
4725,Rathmaskal,G,L,3,3,1,L,,,,,QF,43,QF43,,,,,,,,,,
4726,Sart,G,L,3,3,1,E,,,,,QF,43,QF43,,,,,,,,,,
4727,DeTess,G,L,4,4,1,E,,,,,QF,43,QF43,,,,,,,,,,
4728,A Joe in the Bush,G,L,1,1,1,L,,,,,QF,43,QF43,,,,,,,,,,
4729,Straw,G,L,5,5,1,L,,,,,QF,43,QF43,,,,,,,,,,
4730,StrikerEZ,G,L,2,2,1,L,,,,,QF,43,QF43,,,,,,,,,,
4731,STINK,E,W,5,5,1,?,,,,,QF,43,QF43,,,,,,,,,,
4732,little wilson,,,,,,,,Y,,,LG,64,LG64,,GM,,,,,,,,
4733,Elbereth,,,,,,,,Y,,,LG,64,LG64,,GM,,,,,,,,
4734,Devotary of Spontaneity,,,,,,,,,Y,,LG,64,LG64,,IM,,,,,,,,
4735,EXPERIENCE,G,W,,,0,S,,,,,LG,64,LG64,,,,,,,,,,
4736,Straw,M,L,6,6,1,V,,,,,LG,64,LG64,,,,,,,,,,
4737,Kidpen,G,W,5,5,1,M,,,,,LG,64,LG64,,,,,,,,,,
4738,A Joe in the Bush,G,W,2,2,1,M,,,,,LG,64,LG64,,,,,,,,,,
4739,Coda,G,W,4,4,1,L,,,,,LG,64,LG64,,,,,,,,,,
4740,StrikerEZ,G,W,3,3,1,L,,,,,LG,64,LG64,,,,,,,,,,
4741,Kynedath,G,W,3,3,1,M,,,,,LG,64,LG64,,,,,,,,,,
4742,Elandera,G,W,5,5,1,L,,,,,LG,64,LG64,,,,,,,,,,
4743,Zillah,G,W,,6,0,I,Y,,,,LG,64,LG64,,,,,,,,,,
4744,xinoehp512,G,W,4,4,1,M,,,,,LG,64,LG64,,,,,,,,,,
4745,Ironfire,E,L,,3,0,I,Y,,,,LG,64,LG64,,,,,,,,,,
4746,Sart,G,W,,,0,S,,,,,LG,64,LG64,,,,,,,,,,
4747,Elkanah,E,L,1,1,1,L,,,,,LG,64,LG64,,,,,,,,,,
4748,Fifth Scholar,G,W,1,1,1,M,,,,,LG,64,LG64,,,,,,,,,,
4749,The_God_King,G,W,2,2,1,L,,,,,LG,64,LG64,,,,,,,,,,
4750,Shqueeves,G,W,6,6,1,L,,,,,LG,64,LG64,,,,,,,,,,
4751,Fifth Scholar,,,,,,,,Y,,,MR,41,MR41,,GM,,,,,,,,
4752,StrikerEZ,,,,,,,,Y,,,MR,41,MR41,,GM,,,,,,,,
4753,little wilson,,,,,,,,,Y,,MR,41,MR41,,IM,,,,,,,,
4754,Devotary of Spontaneity,G,,4,4,1,E,,,,,MR,41,MR41,,,,,,,,,,
4755,Kynedath,E,,,,,,,,,,MR,41,MR41,,,,,,,,,,
4756,EXPERIENCE,G,,5,5,1,?,,,,,MR,41,MR41,,,,,,,,,,
4757,Hemalurgic Headshot,G,,,,,,,,,,MR,41,MR41,,,,,,,,,,
4758,Mailliw73,G,,,,,,,,,,MR,41,MR41,,,,,,,,,,
4759,Sart,G,,,,,,,,,,MR,41,MR41,,,,,,,,,,
4760,Haelbarde,G,,,,,,,,,,MR,41,MR41,,,,,,,,,,
4761,Young Bard,G,,,,,,,,,,MR,41,MR41,,,,,,,,,,
4762,The_God_King,G,,3,3,1,?,,,,,MR,41,MR41,,,,,,,,,,
4763,Furamirionind,G,,2,2,1,E,,,,,MR,41,MR41,,,,,,,,,,
4764,Elandera,G,,5,5,1,?,,,,,MR,41,MR41,,,,,,,,,,
4765,StrikerEZ,G,,3,3,1,?,,,,,MR,41,MR41,,,,,,,,,,
4766,Araris Valerian,G,,1,1,1,V,,,,,MR,41,MR41,,,,,,,,,,
4767,Straw,G,,5,5,1,?,,,,,MR,41,MR41,,,,,,,,,,
4768,Haelbarde,E,L,4,4,1,V,,,,,LG,65,LG65,Y,,,,,,,,,
4769,Elandera,G,W,5,5,1,O,,,,,LG,65,LG65,Y,,,,,,,,,
4770,Burnt Spaghetti,G,W,6,6,2,O,,,,,LG,65,LG65,Y,,,,,,,,,
4771,DeTess,G,W,3,3,1,O,,,,,LG,65,LG65,Y,,,,,,,,,
4772,Elkanah,G,W,6,6,1,L,,,,,LG,65,LG65,Y,,,,,,,,,
4773,Straw,G,W,5,5,1,O,,,,,LG,65,LG65,Y,,,,,,,,,
4774,xinoehp512,G,W,4,4,2,O,,,,,LG,65,LG65,Y,,,,,,,,,
4775,Lord_Silberfarben,G,W,4,4,1,N,,,,,LG,65,LG65,Y,,,,,,,,,
4776,Coda,G,W,3,3,1,O,,,,,LG,65,LG65,Y,,,,,,,,,
4777,Karnage,G,W,6,6,1,F,,,,,LG,65,LG65,Y,,,,,,,,,
4778,Hemalurgic Headshot,G,W,1,1,1,O,,,,,LG,65,LG65,Y,,,,,,,,,
4779,StrikerEZ,G,W,2,2,1,O,,,,,LG,65,LG65,Y,,,,,,,,,
4780,Lumgol,G,W,2,2,1,O,,,,,LG,65,LG65,Y,,,,,,,,,
4781,EXPERIENCE,E,L,6,6,1,V,,,,,LG,65,LG65,Y,,,,,,,,,
4782,Devotary of Spontaneity,G,W,6,6,2,O,,,,,LG,65,LG65,Y,,,,,,,,,
4783,Cadmium Compounder,G,W,4,4,1,O,,,,,LG,65,LG65,Y,,,,,,,,,
4784,Sart,G,W,1,1,1,O,,,,,LG,65,LG65,Y,,,,,,,,,
4785,Furamirionind,G,W,5,5,1,O,,,,,LG,65,LG65,Y,,,,,,,,,
4786,Zillah,G,W,4,4,1,N,,,,,LG,65,LG65,Y,,,,,,,,,
4787,Araris Valerian,G,W,6,6,1,F,,,,,LG,65,LG65,Y,,,,,,,,,
4788,Rathmaskal,G,W,6,6,1,N,,,,,LG,65,LG65,Y,,,,,,,,,
4789,STINK,E,L,4,4,1,O,,,,,LG,65,LG65,Y,,,,,,,,,
4790,Kynedath,G,W,5,5,1,N,,,,,LG,65,LG65,Y,,,,,,,,,
4791,Walin,E,L,4,4,1,V,,,,,LG,65,LG65,Y,,,,,,,,,
4792,GreenRover,E,L,5,5,1,O,,,,,LG,65,LG65,Y,,,,,,,,,
4793,Young Bard,E,L,3,3,1,O,,,,,LG,65,LG65,Y,,,,,,,,,
4794,TheMightyLopen,E,L,5,6,2,V,,,,,LG,65,LG65,Y,,,,,,,,,
4795,little wilson,,,,,,,,Y,,,LG,65,LG65,Y,GM,,,,,,,,
4796,Elbereth,,,,,,,,Y,,,LG,65,LG65,Y,GM,,,,,,,,
4797,Fifth Scholar,,,,,,,,,Y,,LG,65,LG65,Y,IM,,,,,,,,
4798,The_God_King,,,,,,,,,,Y,LG,65,LG65,Y,Spec,,,,,,,,
4799,Orlok Tsubodai,,,,,,,,,,Y,LG,65,LG65,Y,Spec,,,,,,,,
4800,Straw,,,,,,,,Y,,,QF,44,QF44,,GM,,,,,,,,
4801,EXPERIENCE,,,,,,,,Y,,,QF,44,QF44,,GM,,,,,,,,
4802,Devotary of Spontaneity,,,,,,,,,Y,,QF,44,QF44,,IM,,,,,,,,
4803,xinoehp512,G,L,1,1,1,E,,,,,QF,44,QF44,,,,,,,,,,
4804,Karnage,G,L,6,6,1,L,,,,,QF,44,QF44,,,,,,,,,,
4805,StrikerEZ,G,L,2,2,1,L,,,,,QF,44,QF44,,,,,,,,,,
4806,Elkanah,G,L,5,5,1,L,,,,,QF,44,QF44,,,,,,,,,,
4807,The_God_King,G,L,,,0,S,,,,,QF,44,QF44,,,,,,,,,,
4808,Elandera,G,L,2,2,1,E,,,,,QF,44,QF44,,,,,,,,,,
4809,Lord_Silberfarben,G,L,,,0,S,,,,,QF,44,QF44,,,,,,,,,,
4810,BrightnessRadiant,G,L,4,4,1,E,,,,,QF,44,QF44,,,,,,,,,,
4811,Kynedath,G,L,3,3,1,E,,,,,QF,44,QF44,,,,,,,,,,
4812,Kidpen,G,L,7,7,1,L,,,,,QF,44,QF44,,,,,,,,,,
4813,A Joe in the Bush,G,L,6,6,1,F,,,,,QF,44,QF44,,,,,,,,,,
4814,Elbereth,E,W,,,0,S,,,,,QF,44,QF44,,,,,,,,,,
4815,The_Archivist,E,W,,,0,I,Y,,,,QF,44,QF44,,,,,,,,,,
4816,Mist,G,L,3,3,1,L,,,,,QF,44,QF44,,,,,,,,,,
4817,Sart,E,W,,,0,S,,,,,QF,44,QF44,,,,,,,,,,
4818,Zillah,E,W,,,0,S,,,,,QF,44,QF44,,,,,,,,,,
4819,Cadmium Compounder,G,L,6,7,2,E,,,,,QF,44,QF44,,,,,,,,,,
4820,Drake Marshall,G,L,8,8,1,L,,,,,QF,44,QF44,,,,,,,,,,
4821,Amanuensis,G,L,,,0,I,Y,,,,QF,44,QF44,,,,,,,,,,
4822,Arraenae,E,W,1,1,1,L,,,,,QF,44,QF44,,,,,,,,,,
4823,Megasif,G,L,8,8,1,E,,,,,QF,44,QF44,,,,,,,,,,
4824,Furamirionind,G,L,5,5,1,E,,,,,QF,44,QF44,,,,,,,,,,
4825,Straw,E,W,2,2,1,L,,,,,MR,42,MR42,,Role Cop,,,,,,,,
4826,Lord_Silberfarben,E,W,7,7,1,L,,,,,MR,42,MR42,,Roleblock,,,,,,,,
4827,xinoehp512,G,L,4,10,2,E,,,,,MR,42,MR42,,Double Life,,,,,,,,
4828,Elkanah,G,L,3,3,1,L,,,,,MR,42,MR42,,Vote Cancel,,,,,,,,
4829,EXPERIENCE,E,W,9,9,1,L,,,,,MR,42,MR42,,Doctor,,,,,,,,
4830,Shard of Reading,E,W,6,6,1,L,,,,,MR,42,MR42,,Vote Cancel,,,,,,,,
4831,Coda,E,W,,,,S,,,,,MR,42,MR42,,Misc,,,,,,,,
4832,Kynedath,G,L,7,7,1,E,,,,,MR,42,MR42,,Role Cop,,,,,,,,
4833,Matrim's_Dice,G,L,10,10,1,E,,,,,MR,42,MR42,,Jack of All Trades,,,,,,,,
4834,Zillah,G,L,10,10,1,L,,,,,MR,42,MR42,,Role Cop,,,,,,,,
4835,The_Archivist,G,L,11,11,1,L,,,,,MR,42,MR42,,Kill,,,,,,,,
4836,Karnage,G,L,1,3,3,M,,,,,MR,42,MR42,,Alignment Cop,,,,,,,,
4837,StrikerEZ,G,L,2,2,1,F,,,,,MR,42,MR42,,Jack of All Trades,,,,,,,,
4838,Mist,E,W,,,,S,,,,,MR,42,MR42,,Redirect,,,,,,,,
4839,Emi,G,L,11,11,1,E,,,,,MR,42,MR42,,Action Cop,,,,,,,,
4840,BrightnessRadiant,E,W,,,,S,,,,,MR,42,MR42,,Misc,,,,,,,,
4841,Devotary of Spontaneity,G,L,7,7,1,M,,,,,MR,42,MR42,,Action Cop,,,,,,,,
4842,The_God_King,G,L,,,,S,,,,,MR,42,MR42,,Roleblock,,,,,,,,
4843,The Young Pyromancer,E,W,5,5,1,L,,,,,MR,42,MR42,,Action Cop,,,,,,,,
4844,Orlok Tsubodai,G,L,2,2,1,E,,,,,MR,42,MR42,,Role Cop,,,,,,,,
4845,Arraenae,G,L,3,3,1,E,,,,,MR,42,MR42,,Misc,,,,,,,,
4846,Dot,G,L,,,0,I,Y,,,,MR,42,MR42,,Misc,,,,,,,,
4847,Hammond42,G,L,,,0,I,Y,,,,MR,42,MR42,,Double Life,,,,,,,,
4848,Hemalurgic Headshot,G,L,4,4,1,L,,,,,MR,42,MR42,,Redirect,,,,,,,,
4849,little wilson,G,L,6,6,1,E,,,,,MR,42,MR42,,Vote Change,,,,,,,,
4850,DeTess,G,L,5,8,2,M,,,,,MR,42,MR42,,Double Life,,,,,,,,
4851,Bugsy,M,L,4,8,3,L,,,,,MR,42,MR42,,Serial Killer,,,,,,,,
4852,Furamirionind,E,W,2,2,1,V,,,,,MR,42,MR42,,Misc,,,,,,,,
4853,Araris Valerian,G,L,1,1,1,E,,,,,MR,42,MR42,,Misc,,,,,,,,
4854,Sart,G,L,8,8,1,E,,,,,MR,42,MR42,,Vote Cancel,,,,,,,,
4855,A Joe in the Bush,,,,,,,,Y,,,MR,42,MR42,,GM,,,,,,,,
4856,Elbereth,,,,,,,,,Y,,MR,42,MR42,,IM,,,,,,,,
4857,TJ Shade,G,L,6,6,1,E,,,,,MR,42,MR42,,Misc,,,,,,,,
4858,Megasif,G,L,8,9,2,E,,,,,MR,42,MR42,,Double Life,,,,,,,,
4859,Elandera,,,,,,,,,,Y,MR,42,MR42,,Spec,,,,,,,,
4860,Alvron,,,,,,,,,,Y,MR,42,MR42,,Spec,,,,,,,,
4861,Young Bard,,,,,,,,,,Y,MR,42,MR42,,Spec,,,,,,,,
4862,xxGaea,,,,,,,,,,Y,MR,42,MR42,,Spec,,,,,,,,
4863,StrikerEZ,,,,,,,,Y,,,LG,66,LG66,,GM,,,,,,,,
4864,Young Bard,,,,,,,,Y,,,LG,66,LG66,,GM,,,,,,,,
4865,Fifth Scholar,,,,,,,,,Y,,LG,66,LG66,,IM,,,,,,,,
4866,Karnage,G,W,,,,,,,,,LG,66,LG66,,,,,,,,,,
4867,Lord_Silberfarben,E,L,,,,,,,,,LG,66,LG66,,,,,,,,,,
4868,Elkanah,G,W,,,,,,,,,LG,66,LG66,,,,,,,,,,
4869,The Young Pyromancer,E,L,,,,,,,,,LG,66,LG66,,,,,,,,,,
4870,Shard of Reading,G,W,,,,,,,,,LG,66,LG66,,,,,,,,,,
4871,EXPERIENCE,G,W,,,,,,,,,LG,66,LG66,,,,,,,,,,
4872,Lahilt,G,W,,,,,,,,,LG,66,LG66,,,,,,,,,,
4873,Ventyl,E,L,,,,,,,,,LG,66,LG66,,,,,,,,,,
4874,Coda,G,W,,,,,,,,,LG,66,LG66,,,,,,,,,,
4875,Matrim's_Dice,G,W,,,,,,,,,LG,66,LG66,,,,,,,,,,
4876,TJ Shade,G,W,,,,,,,,,LG,66,LG66,,,,,,,,,,
4877,Emi,G,W,,,,,,,,,LG,66,LG66,,,,,,,,,,
4878,xinoehp512,E,L,,,,,,,,,LG,66,LG66,,,,,,,,,,
4879,Elandera,G,W,,,,,,,,,LG,66,LG66,,,,,,,,,,
4880,Mist,E,L,,,,,,,,,LG,66,LG66,,,,,,,,,,
4881,Drake Marshall,G,W,,,,,,,,,LG,66,LG66,,,,,,,,,,
4882,Araris Valerian,M,L,,,,,,,,,LG,66,LG66,,,,,,,,,,
4883,Devotary of Spontaneity,G,W,,,,,,,,,LG,66,LG66,,,,,,,,,,
4884,Kynedath,E,L,,,,,,,,,LG,66,LG66,,,,,,,,,,
4885,Walin,G,W,,,,,,,,,LG,66,LG66,,,,,,,,,,
4886,Ashbringer,M,L,,,,,,,,,LG,66,LG66,,,,,,,,,,
4887,The_God_King,G,W,,,,,,,,,LG,66,LG66,,,,,,,,,,
4888,Magestar,G,W,,,,,,,,,LG,66,LG66,,,,,,,,,,
4889,Orlok Tsubodai,,,,,,,,Y,,,QF,45,QF45,,GM,,,,,,,,
4890,little wilson,,,,,,,,,Y,,QF,45,QF45,,IM,,,,,,,,
4891,Gears,G,L,3,3,1,E,,,,,QF,45,QF45,,,,,,,,,,
4892,Matrim's_Dice,G,L,2,2,1,E,,,,,QF,45,QF45,,,,,,,,,,
4893,Ashbringer,E,W,,,0,S,,,,,QF,45,QF45,,,,,,,,,,
4894,Straw,G,L,,,0,S,,,,,QF,45,QF45,,,,,,,,,,
4895,Vapor,G,L,,,0,S,,,,,QF,45,QF45,,,,,,,,,,
4896,Shard of Reading,G,L,,,0,I,Y,,,,QF,45,QF45,,,,,,,,,,
4897,Mist,G,L,4,4,1,L,,,,,QF,45,QF45,,,,,,,,,,
4898,Lord_Silberfarben,G,L,1,1,1,L,,,,,QF,45,QF45,,,,,,,,,,
4899,TJ Shade,G,L,5,5,1,E,,,,,QF,45,QF45,,,,,,,,,,
4900,The_Truthwatcher,G,L,7,7,1,L,,,,,QF,45,QF45,,,,,,,,,,
4901,Eternum,E,W,,,0,S,,,,,QF,45,QF45,,,,,,,,,,
4902,Lotus,G,L,7,7,1,E,,,,,QF,45,QF45,,,,,,,,,,
4903,The Young Pyromancer,G,L,2,2,1,L,,,,,QF,45,QF45,,,,,,,,,,
4904,EXPERIENCE,G,L,,,0,I,,,,,QF,45,QF45,,,,,,,,,,
4905,Frozen Mint,E,W,6,6,1,L,,,,,QF,45,QF45,,,,,,,,,,
4906,Ventyl,G,L,3,3,1,L,,,,,QF,45,QF45,,,,,,,,,,
4907,Fifth Scholar,E,W,,,0,S,,,,,QF,45,QF45,,,,,,,,,,
4908,Devotary of Spontaneity,G,L,5,5,1,L,,,,,QF,45,QF45,,,,,,,,,,
4909,xinoehp512,G,L,1,1,1,E,,,,,QF,45,QF45,,,,,,,,,,
4910,StrikerEZ,G,L,6,6,1,E,,,,,QF,45,QF45,,,,,,,,,,
4911,Lahilt,G,L,4,4,1,E,,,,,QF,45,QF45,,,,,,,,,,
4912,Roadwalker,G,L,,,0,I,Y,,,,QF,45,QF45,,,,,,,,,,
4913,Straw,,,,,,,,Y,,,LG,67,LG67,,GM,,,,,,,,
4914,little wilson,,,,,,,,,Y,,LG,67,LG67,,IM,,,,,,,,
4915,A Joe in the Bush,G,L,3,3,1,E,,,,,LG,67,LG67,,,,,,,,,,
4916,Araris Valerian,E,W,,,0,S,,,,,LG,67,LG67,,,,,,,,,,
4917,Ashbringer,G,L,2,2,1,E,,,,,LG,67,LG67,,,,,,,,,,
4918,Devotary of Spontaneity,G,L,,,0,S,,,,,LG,67,LG67,,,,,,,,,,
4919,Elbereth,G,L,4,4,1,E,,,,,LG,67,LG67,,,,,,,,,,
4920,Eternum,G,L,3,3,1,L,,,,,LG,67,LG67,,,,,,,,,,
4921,Fifth Scholar,G,L,,,0,I,Y,,,,LG,67,LG67,,,,,,,,,,
4922,Frozen Mint,E,W,,,0,S,,,,,LG,67,LG67,,,,,,,,,,
4923,Gears,G,L,4,4,1,L,,,,,LG,67,LG67,,,,,,,,,,
4924,Illwei,G,L,,,0,S,,,,,LG,67,LG67,,,,,,,,,,
4925,Kynedath,G,L,,,0,S,,,,,LG,67,LG67,,,,,,,,,,
4926,Lahilt,G,L,5,5,1,L,,,,,LG,67,LG67,,,,,,,,,,
4927,Lord_Silberfarben,E,W,,,0,S,,,,,LG,67,LG67,,,,,,,,,,
4928,Magestar,E,W,,,0,S,,,,,LG,67,LG67,,,,,,,,,,
4929,Matrim's_Dice,G,L,6,6,1,E,,,,,LG,67,LG67,,,,,,,,,,
4930,Orlok Tsubodai,G,L,7,7,1,L,,,,,LG,67,LG67,,,,,,,,,,
4931,Sart,G,L,1,1,1,E,,,,,LG,67,LG67,,,,,,,,,,
4932,StrikerEZ,E,W,1,1,1,L,,,,,LG,67,LG67,,,,,,,,,,
4933,The Young Pyromancer,G,L,6,6,1,L,,,,,LG,67,LG67,,,,,,,,,,
4934,The_Truthwatcher,G,L,,,0,S,,,,,LG,67,LG67,,,,,,,,,,
4935,TJ Shade,G,L,5,5,1,E,,,,,LG,67,LG67,,,,,,,,,,
4936,Ventyl,G,L,2,2,1,L,,,,,LG,67,LG67,,,,,,,,,,
4937,xinoehp512,E,W,,,0,S,,,,,LG,67,LG67,,,,,,,,,,
4938,Zillah,E,W,,,0,S,,,,,LG,67,LG67,,,,,,,,,,
4939,shanerockes,G,L,,,0,S,,,,,LG,67,LG67,,,,,,,,,,
4940,TJ Shade,G,L,,,0,S,,,,,MR,43,MR43,,,,,,,,,,
4941,Gears,G,L,4,4,1,L,,,,,MR,43,MR43,,,,,,,,,,
4942,Orlok Tsubodai,E,W,,,0,S,,,,,MR,43,MR43,,,,,,,,,,
4943,StrikerEZ,G,L,5,5,1,E,,,,,MR,43,MR43,,,,,,,,,,
4944,Eternum,G,L,,,0,I,Y,,,,MR,43,MR43,,,,,,,,,,
4945,Mist,G,L,5,5,1,E,,,,,MR,43,MR43,,,,,,,,,,
4946,Elbereth,G,L,,,0,I,Y,,,,MR,43,MR43,,,,,,,,,,
4947,Vapor,G,L,3,3,1,L,,,,,MR,43,MR43,,,,,,,,,,
4948,Araris Valerian,G,L,2,2,1,E,,,,,MR,43,MR43,,,,,,,,,,
4949,Lord_Silberfarben,G,L,2,2,1,L,,,,,MR,43,MR43,,,,,,,,,,
4950,Burnt Spaghetti,E,W,,,0,S,,,,,MR,43,MR43,,,,,,,,,,
4951,Lotus,G,L,5,5,1,E,,,,,MR,43,MR43,,,,,,,,,,
4952,The_Truthwatcher,G,L,,,0,S,,,,,MR,43,MR43,,,,,,,,,,
4953,xinoehp512,G,L,5,5,1,L,,,,,MR,43,MR43,,,,,,,,,,
4954,Lahilt,E,W,5,5,1,V,,,,,MR,43,MR43,,,,,,,,,,
4955,Drake Marshall,E,W,,,0,S,,,,,MR,43,MR43,,,,,,,,,,
4956,Wind,G,L,3,3,1,E,,,,,MR,43,MR43,,,,,,,,,,
4957,Devotary of Spontaneity,G,L,4,4,1,E,,,,,MR,43,MR43,,,,,,,,,,
4958,Kasimir,,,,,,,,Y,,,MR,43,MR43,,GM,,,,,,,,
4959,Fifth Scholar,,,,,,,,,Y,,MR,43,MR43,,IM,,,,,,,,
4960,Straw,,,,,,,,,,Y,MR,43,MR43,,Spec,,,,,,,,
4961,Elandera,,,,,,,,,,Y,MR,43,MR43,,Spec,,,,,,,,
4962,Elbereth,,,,,,,,Y,,,QF,46,QF46,,GM,,,,,,,,
4963,little wilson,,,,,,,,,Y,,QF,46,QF46,,IM,,,,,,,,
4964,Ashbringer,G,W,2,2,1,L,,,,,QF,46,QF46,,,,,,,,,,
4965,Haelbarde,E,L,4,4,1,L,,,,,QF,46,QF46,,,,,,,,,,
4966,Kasimir,G,W,4,4,1,E,,,,,QF,46,QF46,,,,,,,,,,
4967,Devotary of Spontaneity,G,W,5,5,1,L,,,,,QF,46,QF46,,,,,,,,,,
4968,TJ Shade,G,W,3,3,1,E,,,,,QF,46,QF46,,,,,,,,,,
4969,Lord_Silberfarben,E,L,6,6,1,L,,,,,QF,46,QF46,,,,,,,,,,
4970,Young Bard,S,W,5,5,1,E,,,,,QF,46,QF46,,,,,,,,,,
4971,Gears,G,W,2,2,1,E,,,,,QF,46,QF46,,,,,,,,,,
4972,Straw,G,W,1,1,1,E,,,,,QF,46,QF46,,,,,,,,,,
4973,Matrim's_Dice,G,W,4,4,1,L,,,,,QF,46,QF46,,,,,,,,,,
4974,xinoehp512,S,W,2,2,1,L,,,,,QF,46,QF46,,,,,,,,,,
4975,Mist,S,W,7,7,1,L,,,,,QF,46,QF46,,,,,,,,,,
4976,StrikerEZ,S,W,6,6,1,L,,,,,QF,46,QF46,,,,,,,,,,
4977,The Young Pyromancer,G,W,,,0,S,,,,,QF,46,QF46,,,,,,,,,,
4978,Lotus,S,W,1,1,1,L,,,,,QF,46,QF46,,,,,,,,,,
4979,Drake Marshall,S,W,3,3,1,L,,,,,QF,46,QF46,,,,,,,,,,
4980,Vapor,G,W,3,3,1,L,,,,,QF,46,QF46,,,,,,,,,,
4981,Frozen Mint,G,W,1,1,1,L,,,,,QF,46,QF46,,,,,,,,,,
4982,Sart,G,W,6,6,1,E,,,,,QF,46,QF46,,,,,,,,,,
4983,Illwei,E,L,7,7,1,L,,,,,QF,46,QF46,,,,,,,,,,
4984,Elkanah,E,L,5,5,1,L,,,,,QF,46,QF46,,,,,,,,,,
4985,The_God_King,,,,,,,,Y,,,LG,68,LG68,,GM,,,,,,,,
4986,Elkanah,,,,,,,,Y,,,LG,68,LG68,,GM,,,,,,,,
4987,Elbereth,,,,,,,,,Y,,LG,68,LG68,,IM,,,,,,,,
4988,Gears,G,W,2,2,1,E,,,,,LG,68,LG68,,,,,,,,,,
4989,Ashbringer,G,W,,,0,S,,,,,LG,68,LG68,,,,,,,,,,
4990,The Young Pyromancer,G,W,2,2,1,L,,,,,LG,68,LG68,,,,,,,,,,
4991,Teft the mosshead,G,W,,,0,I,Y,,,,LG,68,LG68,,,,,,,,,,
4992,Matrim's_Dice,E,L,5,5,1,L,,,,,LG,68,LG68,,,,,,,,,,
4993,Araris Valerian,G,W,,,0,S,,,,,LG,68,LG68,,,,,,,,,,
4994,Lord_Silberfarben,G,W,1,1,1,E,,,,,LG,68,LG68,,,,,,,,,,
4995,TJ Shade,G,W,,,0,S,,,,,LG,68,LG68,,,,,,,,,,
4996,Straw,E,L,4,4,1,L,,,,,LG,68,LG68,,,,,,,,,,
4997,Mist,G,W,1,1,1,L,,,,,LG,68,LG68,,,,,,,,,,
4998,Frozen Mint,G,W,,,0,S,,,,,LG,68,LG68,,,,,,,,,,
4999,Lotus,G,W,4,4,1,E,,,,,LG,68,LG68,,,,,,,,,,
5000,Illwei,G,W,,,0,S,,,,,LG,68,LG68,,,,,,,,,,
5001,Vapor,G,W,,,0,S,,,,,LG,68,LG68,,,,,,,,,,
5002,Kasimir,G,W,,,0,S,,,,,LG,68,LG68,,,,,,,,,,
5003,Sart,G,W,3,3,1,E,,,,,LG,68,LG68,,,,,,,,,,
